TotalFinishedArea,LivingUnits,SaleDate,SalePrice,TotalAppraisedValue,AssrLandUse,PriceRatio
3575.0,1.0,2023/11/17 00:00:00+00,850000.0,664200,ONE FAMILY,1.279735019572418
3575.0,1.0,2022/12/01 00:00:00+00,810000.0,664200,ONE FAMILY,1.2195121951219512
6029.125,1.0,2021/02/03 00:00:00+00,780000.0,773700,ONE FAMILY,1.0081426909654905
645.0,1.0,2020/11/09 00:00:00+00,50000.0,49300,CONDOMINIMUM,1.0141987829614605
645.0,1.0,2020/11/06 00:00:00+00,30000.0,49300,CONDOMINIMUM,0.6085192697768763
645.0,1.0,2022/12/13 00:00:00+00,62000.0,49300,CONDOMINIMUM,1.2576064908722109
645.0,1.0,2023/11/21 00:00:00+00,64000.0,49300,CONDOMINIMUM,1.2981744421906694
650.0,1.0,2021/05/03 00:00:00+00,40000.0,49700,CONDOMINIMUM,0.8048289738430584
650.0,1.0,2024/04/17 00:00:00+00,71000.0,49700,CONDOMINIMUM,1.4285714285714286
650.0,1.0,2024/01/16 00:00:00+00,69750.0,49700,CONDOMINIMUM,1.403420523138833
650.0,1.0,2023/12/27 00:00:00+00,65000.0,50800,CONDOMINIMUM,1.279527559055118
675.0,1.0,2023/10/19 00:00:00+00,70000.0,51500,CONDOMINIMUM,1.3592233009708738
675.0,1.0,2021/08/23 00:00:00+00,55000.0,51500,CONDOMINIMUM,1.0679611650485437
690.0,1.0,2023/09/11 00:00:00+00,62500.0,52500,CONDOMINIMUM,1.1904761904761905
685.0,1.0,2021/07/28 00:00:00+00,67500.0,52200,CONDOMINIMUM,1.293103448275862
685.0,1.0,2024/05/02 00:00:00+00,63000.0,52200,CONDOMINIMUM,1.206896551724138
690.0,1.0,2024/07/29 00:00:00+00,60000.0,52500,CONDOMINIMUM,1.1428571428571428
695.0,1.0,2020/11/06 00:00:00+00,30000.0,52900,CONDOMINIMUM,0.5671077504725898
695.0,1.0,2022/12/13 00:00:00+00,62000.0,52900,CONDOMINIMUM,1.172022684310019
695.0,1.0,2022/06/28 00:00:00+00,65000.0,52900,CONDOMINIMUM,1.2287334593572778
695.0,1.0,2020/11/06 00:00:00+00,30000.0,52900,CONDOMINIMUM,0.5671077504725898
695.0,1.0,2022/12/13 00:00:00+00,62000.0,52900,CONDOMINIMUM,1.172022684310019
695.0,1.0,2022/03/21 00:00:00+00,70000.0,52900,CONDOMINIMUM,1.3232514177693762
695.0,1.0,2020/10/19 00:00:00+00,59900.0,52900,CONDOMINIMUM,1.1323251417769375
950.0,1.0,2021/12/13 00:00:00+00,65000.0,57000,CONDOMINIMUM,1.1403508771929824
950.0,1.0,2023/12/01 00:00:00+00,80000.0,57000,CONDOMINIMUM,1.4035087719298245
1040.0,1.0,2020/11/06 00:00:00+00,30000.0,59400,CONDOMINIMUM,0.5050505050505051
1040.0,1.0,2022/12/13 00:00:00+00,75000.0,59400,CONDOMINIMUM,1.2626262626262625
1234.0,1.0,2024/07/17 00:00:00+00,145000.0,111100,CONDOMINIMUM,1.3051305130513051
1235.0,1.0,2022/09/08 00:00:00+00,115000.0,111100,CONDOMINIMUM,1.035103510351035
1235.0,1.0,2021/08/03 00:00:00+00,60000.0,111100,CONDOMINIMUM,0.54005400540054
1234.0,1.0,2024/06/25 00:00:00+00,130000.0,111100,CONDOMINIMUM,1.17011701170117
1330.0,1.0,2023/02/24 00:00:00+00,101622.0,103000,CONDOMINIMUM,0.986621359223301
1350.0,1.0,2022/03/11 00:00:00+00,97100.0,106000,CONDOMINIMUM,0.9160377358490566
1350.0,1.0,2023/11/22 00:00:00+00,120000.0,106700,CONDOMINIMUM,1.1246485473289598
1350.0,1.0,2022/09/20 00:00:00+00,95000.0,106700,CONDOMINIMUM,0.8903467666354264
1390.0,1.0,2024/01/22 00:00:00+00,125000.0,110800,CONDOMINIMUM,1.128158844765343
1610.0,1.0,2021/12/01 00:00:00+00,92000.0,119400,CONDOMINIMUM,0.7705192629815746
2905.625,1.0,2021/06/22 00:00:00+00,155000.0,215400,ONE FAMILY,0.7195914577530177
5973.75,1.0,2024/06/03 00:00:00+00,320000.0,396900,ONE FAMILY,0.8062484252960443
3070.5,2.0,2021/07/28 00:00:00+00,155000.0,228700,TWO FAMILY,0.6777437691298644
3070.5,2.0,2022/05/17 00:00:00+00,320000.0,228700,TWO FAMILY,1.3992129427197202
2960.10001,3.0,2024/04/22 00:00:00+00,240000.0,207000,THREE FAMILY,1.1594202898550725
1870.5,1.0,2022/02/09 00:00:00+00,245000.0,314300,ONE FAMILY,0.779510022271715
1301.0,1.0,2020/10/19 00:00:00+00,80000.0,140500,ONE FAMILY,0.5693950177935944
3094.6,3.0,2023/11/08 00:00:00+00,197000.0,188500,THREE FAMILY,1.0450928381962865
3069.875,1.0,2021/11/30 00:00:00+00,200000.0,144200,ONE FAMILY,1.3869625520110958
4312.25,3.0,2022/01/24 00:00:00+00,245000.0,251000,THREE FAMILY,0.9760956175298805
3078.75,3.0,2023/03/10 00:00:00+00,166000.0,212000,THREE FAMILY,0.7830188679245284
3168.0,3.0,2022/04/29 00:00:00+00,303000.0,243500,THREE FAMILY,1.24435318275154
3168.0,3.0,2023/08/16 00:00:00+00,341000.0,243500,THREE FAMILY,1.4004106776180698
3168.0,3.0,2024/06/25 00:00:00+00,310000.0,251200,THREE FAMILY,1.234076433121019
2533.0,1.0,2023/02/02 00:00:00+00,335000.0,289900,ONE FAMILY,1.1555708865125907
4474.5,3.0,2021/11/02 00:00:00+00,180000.0,213800,THREE FAMILY,0.8419083255378859
2592.0,1.0,2020/12/16 00:00:00+00,236000.0,321000,ONE FAMILY,0.735202492211838
762.0,1.0,2023/09/07 00:00:00+00,50000.0,47500,CONDOMINIMUM,1.0526315789473684
803.0,1.0,2021/11/24 00:00:00+00,65000.0,48000,CONDOMINIMUM,1.3541666666666667
804.0,1.0,2022/03/01 00:00:00+00,48000.0,48000,CONDOMINIMUM,1.0
804.0,1.0,2022/02/14 00:00:00+00,50000.0,48000,CONDOMINIMUM,1.0416666666666667
735.0,1.0,2022/07/29 00:00:00+00,64000.0,47200,CONDOMINIMUM,1.3559322033898304
741.0,1.0,2021/04/30 00:00:00+00,36972.0,41900,CONDOMINIMUM,0.8823866348448688
741.0,1.0,2021/04/30 00:00:00+00,42356.0,42000,CONDOMINIMUM,1.0084761904761905
782.0,1.0,2021/04/30 00:00:00+00,45497.0,42500,CONDOMINIMUM,1.0705176470588236
782.0,1.0,2021/04/30 00:00:00+00,51358.0,42500,CONDOMINIMUM,1.2084235294117647
659.0,1.0,2021/04/30 00:00:00+00,40519.0,39000,CONDOMINIMUM,1.038948717948718
659.0,1.0,2021/04/30 00:00:00+00,43298.0,39000,CONDOMINIMUM,1.1102051282051282
4674.5,3.0,2021/12/15 00:00:00+00,162000.0,255000,THREE FAMILY,0.6352941176470588
945.0,1.0,2024/09/20 00:00:00+00,109000.0,111000,CONDOMINIMUM,0.9819819819819819
1214.0,1.0,2022/09/22 00:00:00+00,135000.0,118000,CONDOMINIMUM,1.1440677966101696
1282.0,1.0,2022/11/30 00:00:00+00,135000.0,135400,CONDOMINIMUM,0.9970457902511078
1381.0,1.0,2020/10/27 00:00:00+00,122000.0,128600,CONDOMINIMUM,0.9486780715396579
1546.0,1.0,2023/01/12 00:00:00+00,144900.0,141800,CONDOMINIMUM,1.0218617771509169
881.0,1.0,2020/10/13 00:00:00+00,84900.0,82000,CONDOMINIMUM,1.0353658536585366
1414.0,1.0,2021/07/14 00:00:00+00,145000.0,136600,CONDOMINIMUM,1.061493411420205
2649.0,1.0,2021/05/20 00:00:00+00,300000.0,263200,ONE FAMILY,1.1398176291793314
3031.0,3.0,2021/04/28 00:00:00+00,260000.0,246900,THREE FAMILY,1.0530579181855002
4533.0,3.0,2022/12/29 00:00:00+00,255100.0,328300,THREE FAMILY,0.7770332013402376
4042.5,3.0,2021/10/05 00:00:00+00,200000.0,230900,THREE FAMILY,0.8661758336942399
3325.0,2.0,2021/03/23 00:00:00+00,250000.0,255200,TWO FAMILY,0.9796238244514106
3622.5,3.0,2021/10/21 00:00:00+00,250000.0,241700,THREE FAMILY,1.034340091021928
4532.625,4.0,2023/12/11 00:00:00+00,271000.0,244400,APT FOUR,1.1088379705400981
2208.0,1.0,2022/09/15 00:00:00+00,240000.0,186500,ONE FAMILY,1.2868632707774799
2208.0,1.0,2020/12/29 00:00:00+00,210000.0,186500,ONE FAMILY,1.126005361930295
4526.0,2.0,2022/06/24 00:00:00+00,270000.0,280400,TWO FAMILY,0.9629101283880172
3265.0,3.0,2021/06/22 00:00:00+00,250000.0,239400,THREE FAMILY,1.0442773600668338
4499.0,2.0,2021/11/09 00:00:00+00,334000.0,364100,TWO FAMILY,0.9173304037352376
4499.0,2.0,2021/03/22 00:00:00+00,190351.0,364100,TWO FAMILY,0.5227986816808569
3503.25,2.0,2021/04/19 00:00:00+00,258000.0,235900,TWO FAMILY,1.0936837643069097
3508.65,3.0,2023/12/12 00:00:00+00,231007.35,235700,THREE FAMILY,0.9800905812473484
3508.65,3.0,2023/10/30 00:00:00+00,298656.01,235700,THREE FAMILY,1.2671022910479424
3253.75,3.0,2024/02/05 00:00:00+00,320000.0,241200,THREE FAMILY,1.3266998341625207
3205.5,3.0,2021/07/27 00:00:00+00,299000.0,257500,THREE FAMILY,1.1611650485436893
810.0,1.0,2021/10/22 00:00:00+00,67000.0,57100,CONDOMINIMUM,1.1733800350262698
810.0,1.0,2021/05/10 00:00:00+00,68000.0,57100,CONDOMINIMUM,1.1908931698774081
810.0,1.0,2021/12/01 00:00:00+00,45000.0,61600,CONDOMINIMUM,0.7305194805194806
810.0,1.0,2024/04/03 00:00:00+00,90000.0,61600,CONDOMINIMUM,1.4610389610389611
925.0,1.0,2021/08/03 00:00:00+00,67450.0,66100,CONDOMINIMUM,1.0204236006051437
810.0,1.0,2021/01/11 00:00:00+00,65000.0,60700,CONDOMINIMUM,1.0708401976935749
810.0,1.0,2022/01/31 00:00:00+00,69000.0,61400,CONDOMINIMUM,1.1237785016286646
925.0,1.0,2024/04/22 00:00:00+00,77000.0,60400,CONDOMINIMUM,1.2748344370860927
864.0,1.0,2023/05/31 00:00:00+00,40000.0,66900,CONDOMINIMUM,0.5979073243647235
4766.25,3.0,2023/01/05 00:00:00+00,325000.0,314100,THREE FAMILY,1.0347023241006048
4766.25,3.0,2021/10/05 00:00:00+00,180000.0,314100,THREE FAMILY,0.5730659025787965
4173.0,2.0,2023/03/17 00:00:00+00,330000.0,244200,TWO FAMILY,1.3513513513513513
4173.0,2.0,2022/05/05 00:00:00+00,195000.0,244200,TWO FAMILY,0.7985257985257985
3982.0,3.0,2021/05/26 00:00:00+00,350000.0,280200,THREE FAMILY,1.2491077801570307
4164.0,3.0,2022/02/03 00:00:00+00,305000.0,290600,THREE FAMILY,1.049552649690296
2494.80001,2.0,2021/12/07 00:00:00+00,301500.0,207300,TWO FAMILY,1.4544138929088277
2727.5,2.0,2023/08/23 00:00:00+00,211000.0,191400,TWO FAMILY,1.1024033437826541
3593.25,2.0,2021/07/29 00:00:00+00,350000.0,325100,TWO FAMILY,1.0765918179021838
3609.25,2.0,2021/08/20 00:00:00+00,300000.0,292600,TWO FAMILY,1.0252904989747096
2388.0,1.0,2022/08/17 00:00:00+00,210000.0,208200,ONE FAMILY,1.0086455331412103
2038.0,2.0,2022/02/10 00:00:00+00,224000.0,205200,TWO FAMILY,1.0916179337231968
4066.0,3.0,2021/12/21 00:00:00+00,252500.0,283100,THREE FAMILY,0.8919109855174849
2360.0,3.0,2023/10/02 00:00:00+00,164000.0,205100,THREE FAMILY,0.7996099463676255
3349.5,3.0,2024/06/03 00:00:00+00,333000.0,230100,THREE FAMILY,1.4471968709256844
2951.25,2.0,2022/11/21 00:00:00+00,251000.0,231900,TWO FAMILY,1.0823630875377317
3392.75,3.0,2022/02/08 00:00:00+00,250000.0,228500,THREE FAMILY,1.0940919037199124
2080.0,1.0,2024/04/05 00:00:00+00,210000.0,192200,ONE FAMILY,1.09261186264308
4299.75,1.0,2023/06/01 00:00:00+00,260000.0,214000,ONE FAMILY,1.2149532710280373
830.0,1.0,2022/10/04 00:00:00+00,40000.0,43000,CONDOMINIMUM,0.9302325581395349
2205.60001,1.0,2022/01/27 00:00:00+00,210000.0,270300,ONE FAMILY,0.7769145394006659
2232.00001,1.0,2021/10/01 00:00:00+00,217000.0,219100,ONE FAMILY,0.9904153354632588
3563.0,3.0,2021/07/01 00:00:00+00,240000.0,261800,THREE FAMILY,0.9167303284950343
3047.7,1.0,2021/12/16 00:00:00+00,120000.0,209500,ONE FAMILY,0.5727923627684964
2039.0,1.0,2023/02/24 00:00:00+00,179000.0,146000,ONE FAMILY,1.226027397260274
2887.5,3.0,2021/09/20 00:00:00+00,240000.0,240600,THREE FAMILY,0.9975062344139651
2764.25,2.0,2021/05/13 00:00:00+00,189000.0,181200,TWO FAMILY,1.0430463576158941
2824.0,2.0,2022/11/09 00:00:00+00,290000.0,196200,TWO FAMILY,1.4780835881753314
1489.0,1.0,2023/07/19 00:00:00+00,199000.0,179100,CONDOMINIMUM,1.1111111111111112
1379.0,1.0,2024/01/16 00:00:00+00,210000.0,185700,CONDOMINIMUM,1.1308562197092085
910.0,1.0,2020/10/05 00:00:00+00,94900.0,88600,CONDOMINIMUM,1.0711060948081264
910.0,1.0,2024/04/15 00:00:00+00,110000.0,88600,CONDOMINIMUM,1.2415349887133182
1006.0,1.0,2020/12/11 00:00:00+00,84900.0,89500,CONDOMINIMUM,0.9486033519553073
1006.0,1.0,2023/03/27 00:00:00+00,93000.0,90500,CONDOMINIMUM,1.0276243093922652
1006.0,1.0,2022/01/21 00:00:00+00,90000.0,86100,CONDOMINIMUM,1.0452961672473868
736.0,1.0,2021/07/01 00:00:00+00,60000.0,56300,CONDOMINIMUM,1.0657193605683837
940.0,1.0,2021/10/18 00:00:00+00,60000.0,59200,CONDOMINIMUM,1.0135135135135136
743.0,1.0,2020/11/18 00:00:00+00,45000.0,56000,CONDOMINIMUM,0.8035714285714286
743.0,1.0,2023/09/27 00:00:00+00,80000.0,56000,CONDOMINIMUM,1.4285714285714286
849.0,1.0,2022/04/01 00:00:00+00,65000.0,57500,CONDOMINIMUM,1.1304347826086956
650.0,1.0,2021/11/09 00:00:00+00,47500.0,42000,CONDOMINIMUM,1.130952380952381
650.0,1.0,2021/04/21 00:00:00+00,49000.0,42000,CONDOMINIMUM,1.1666666666666667
650.0,1.0,2023/06/16 00:00:00+00,55500.0,42000,CONDOMINIMUM,1.3214285714285714
600.0,1.0,2020/11/20 00:00:00+00,30000.0,38900,CONDOMINIMUM,0.7712082262210797
600.0,1.0,2021/02/16 00:00:00+00,45000.0,38900,CONDOMINIMUM,1.1568123393316196
600.0,1.0,2022/02/07 00:00:00+00,45000.0,38900,CONDOMINIMUM,1.1568123393316196
835.0,1.0,2024/05/10 00:00:00+00,75000.0,51600,CONDOMINIMUM,1.4534883720930232
835.0,1.0,2020/11/16 00:00:00+00,50000.0,51600,CONDOMINIMUM,0.9689922480620154
620.0,1.0,2022/07/15 00:00:00+00,52000.0,40100,CONDOMINIMUM,1.2967581047381547
620.0,1.0,2021/02/17 00:00:00+00,40000.0,40100,CONDOMINIMUM,0.9975062344139651
620.0,1.0,2023/02/21 00:00:00+00,56900.0,40100,CONDOMINIMUM,1.4189526184538654
835.0,1.0,2022/06/03 00:00:00+00,68500.0,51600,CONDOMINIMUM,1.3275193798449612
835.0,1.0,2023/01/03 00:00:00+00,70000.0,51600,CONDOMINIMUM,1.3565891472868217
600.0,1.0,2022/01/27 00:00:00+00,40000.0,38900,CONDOMINIMUM,1.0282776349614395
700.0,1.0,2021/03/09 00:00:00+00,40000.0,45100,CONDOMINIMUM,0.8869179600886918
1135.0,1.0,2023/06/29 00:00:00+00,70500.0,63500,CONDOMINIMUM,1.110236220472441
2305.5,1.0,2024/06/03 00:00:00+00,111000.0,110800,ONE FAMILY,1.0018050541516246
914.0,1.0,2023/12/18 00:00:00+00,104000.0,80900,CONDOMINIMUM,1.2855377008652658
946.0,1.0,2023/02/09 00:00:00+00,90000.0,147200,CONDOMINIMUM,0.6114130434782609
2244.0,1.0,2022/03/15 00:00:00+00,220000.0,237500,CONDOMINIMUM,0.9263157894736842
3435.0,3.0,2024/08/29 00:00:00+00,215000.0,246800,THREE FAMILY,0.8711507293354943
3249.0,3.0,2023/03/21 00:00:00+00,325000.0,226600,THREE FAMILY,1.4342453662842012
3174.0,3.0,2021/01/27 00:00:00+00,265000.0,244300,THREE FAMILY,1.0847318870241507
4002.0,3.0,2022/02/24 00:00:00+00,210000.0,224400,THREE FAMILY,0.9358288770053476
3873.0,3.0,2021/06/28 00:00:00+00,290000.0,256100,THREE FAMILY,1.1323701679031628
3927.0,3.0,2022/04/14 00:00:00+00,285000.0,248700,THREE FAMILY,1.1459589867310012
3945.0,3.0,2022/04/12 00:00:00+00,285000.0,248500,THREE FAMILY,1.1468812877263581
3927.0,3.0,2022/03/11 00:00:00+00,290000.0,261800,THREE FAMILY,1.1077158135981666
3927.0,3.0,2022/03/07 00:00:00+00,277875.0,262700,THREE FAMILY,1.057765511990864
3927.0,3.0,2022/02/24 00:00:00+00,261250.0,251100,THREE FAMILY,1.0404221425726803
2125.0,2.0,2022/12/19 00:00:00+00,60000.0,77300,TWO FAMILY,0.7761966364812419
3882.0,4.0,2022/06/30 00:00:00+00,310000.0,217300,APT FOUR,1.4265991716520938
3882.0,4.0,2021/11/04 00:00:00+00,216500.0,217300,APT FOUR,0.9963184537505753
2112.0,2.0,2021/02/24 00:00:00+00,197000.0,162900,TWO FAMILY,1.2093308778391652
3573.0,3.0,2023/06/09 00:00:00+00,335000.0,223600,THREE FAMILY,1.4982110912343471
3573.0,3.0,2021/10/25 00:00:00+00,235000.0,223600,THREE FAMILY,1.0509838998211092
1680.0,2.0,2023/08/28 00:00:00+00,190000.0,154100,TWO FAMILY,1.2329656067488644
2730.0,3.0,2023/01/23 00:00:00+00,315000.0,211000,THREE FAMILY,1.4928909952606635
3528.0,3.0,2021/01/08 00:00:00+00,274000.0,305600,THREE FAMILY,0.8965968586387435
3528.0,3.0,2023/01/17 00:00:00+00,345000.0,305600,THREE FAMILY,1.1289267015706805
2855.0,2.0,2022/04/21 00:00:00+00,317000.0,325300,TWO FAMILY,0.974485090685521
2736.0,3.0,2023/12/26 00:00:00+00,300000.0,208200,THREE FAMILY,1.440922190201729
2465.0,2.0,2023/03/03 00:00:00+00,250000.0,240700,TWO FAMILY,1.038637307852098
1030.0,1.0,2023/06/23 00:00:00+00,25000.0,43800,CONDOMINIMUM,0.5707762557077626
3510.0,3.0,2022/04/28 00:00:00+00,290000.0,255300,THREE FAMILY,1.1359185272228751
3900.0,3.0,2024/04/08 00:00:00+00,190000.0,174500,THREE FAMILY,1.0888252148997135
3627.0,3.0,2021/07/15 00:00:00+00,147422.0,279600,THREE FAMILY,0.5272603719599428
3732.0,3.0,2021/02/03 00:00:00+00,242500.0,257100,THREE FAMILY,0.9432127576818359
3708.0,3.0,2021/02/03 00:00:00+00,195000.0,188500,THREE FAMILY,1.0344827586206897
3455.0,2.0,2022/01/18 00:00:00+00,310000.0,220300,TWO FAMILY,1.407172038129823
4344.0,3.0,2021/07/19 00:00:00+00,270000.0,261300,THREE FAMILY,1.0332950631458093
4371.0,3.0,2023/08/07 00:00:00+00,385300.0,273200,THREE FAMILY,1.4103221083455344
4512.0,3.0,2024/01/05 00:00:00+00,227000.0,246100,THREE FAMILY,0.9223892726533929
2985.5,3.0,2021/02/25 00:00:00+00,162000.0,240200,THREE FAMILY,0.6744379683597003
4257.0,3.0,2022/01/31 00:00:00+00,272500.0,195140,THREE FAMILY,1.3964333299169827
4284.0,3.0,2023/01/06 00:00:00+00,318000.0,277400,THREE FAMILY,1.1463590483056958
4284.0,3.0,2023/01/06 00:00:00+00,318000.0,277400,THREE FAMILY,1.1463590483056958
3361.0,3.0,2021/01/19 00:00:00+00,260000.0,252200,THREE FAMILY,1.0309278350515463
3798.0,3.0,2020/12/31 00:00:00+00,258000.0,247900,THREE FAMILY,1.0407422347720856
3765.0,3.0,2022/01/31 00:00:00+00,265000.0,248200,THREE FAMILY,1.0676873489121677
4102.5,3.0,2023/03/03 00:00:00+00,330000.0,221500,THREE FAMILY,1.489841986455982
3798.0,3.0,2022/09/02 00:00:00+00,345000.0,238200,THREE FAMILY,1.4483627204030227
2828.0,2.0,2022/09/27 00:00:00+00,240000.0,192000,TWO FAMILY,1.25
4167.0,3.0,2020/11/18 00:00:00+00,322000.0,299700,THREE FAMILY,1.0744077410744077
4032.0,3.0,2023/07/12 00:00:00+00,390000.0,260800,THREE FAMILY,1.4953987730061349
3852.0,3.0,2021/11/30 00:00:00+00,170000.0,258600,THREE FAMILY,0.6573859242072699
2118.0,2.0,2022/08/18 00:00:00+00,177000.0,166100,TWO FAMILY,1.065623118603251
3260.0,4.0,2021/06/21 00:00:00+00,278500.0,245900,APT FOUR,1.1325742171614477
3260.0,4.0,2021/06/21 00:00:00+00,278500.0,245900,APT FOUR,1.1325742171614477
1685.25,1.0,2021/06/15 00:00:00+00,219900.0,207800,ONE FAMILY,1.0582290664100096
2268.0,2.0,2021/01/15 00:00:00+00,240000.0,232100,TWO FAMILY,1.034037052994399
1762.80001,2.0,2022/02/09 00:00:00+00,153000.0,170300,TWO FAMILY,0.8984145625366999
4405.5,3.0,2024/06/12 00:00:00+00,265000.0,284700,THREE FAMILY,0.9308043554618897
3474.0,3.0,2022/12/14 00:00:00+00,292000.0,220100,THREE FAMILY,1.3266696955929123
4248.0,3.0,2020/12/28 00:00:00+00,115000.0,148000,THREE FAMILY,0.777027027027027
3741.0,3.0,2021/03/19 00:00:00+00,222000.0,223200,THREE FAMILY,0.9946236559139785
2964.6,3.0,2022/10/03 00:00:00+00,315000.0,293100,THREE FAMILY,1.0747185261003072
1925.68,1.0,2021/12/01 00:00:00+00,216000.0,161000,ONE FAMILY,1.3416149068322982
1925.68,1.0,2022/11/23 00:00:00+00,195000.0,151400,ONE FAMILY,1.2879788639365919
2923.0,1.0,2020/12/14 00:00:00+00,192400.0,189000,ONE FAMILY,1.017989417989418
1804.0,1.0,2022/02/18 00:00:00+00,175000.0,178400,ONE FAMILY,0.9809417040358744
1804.0,1.0,2024/09/18 00:00:00+00,249000.0,170400,ONE FAMILY,1.4612676056338028
2590.0,1.0,2022/04/26 00:00:00+00,300000.0,200500,ONE FAMILY,1.4962593516209477
2590.0,1.0,2021/09/24 00:00:00+00,127500.0,200500,ONE FAMILY,0.6359102244389028
2594.0,1.0,2021/09/23 00:00:00+00,260000.0,239600,ONE FAMILY,1.0851419031719534
2594.0,1.0,2021/03/01 00:00:00+00,120000.0,239600,ONE FAMILY,0.5008347245409015
3039.0,1.0,2021/06/02 00:00:00+00,251000.0,240000,ONE FAMILY,1.0458333333333334
2406.25,3.0,2024/05/23 00:00:00+00,345000.0,254000,THREE FAMILY,1.358267716535433
2642.5,1.0,2023/09/05 00:00:00+00,320000.0,238600,ONE FAMILY,1.341156747694887
4200.0,3.0,2024/03/05 00:00:00+00,370000.0,263300,THREE FAMILY,1.4052411697683251
3838.5,3.0,2021/04/01 00:00:00+00,250000.0,243400,THREE FAMILY,1.0271158586688578
2255.0,2.0,2020/11/24 00:00:00+00,179900.0,191700,TWO FAMILY,0.9384454877412624
2473.625,3.0,2023/09/06 00:00:00+00,260000.0,245900,THREE FAMILY,1.0573403822692151
3924.0,3.0,2024/03/25 00:00:00+00,420000.0,317500,THREE FAMILY,1.3228346456692914
4128.0,3.0,2020/12/29 00:00:00+00,256000.0,252300,THREE FAMILY,1.0146650812524771
4068.0,3.0,2020/11/30 00:00:00+00,161501.0,142800,THREE FAMILY,1.1309593837535015
2064.0,2.0,2020/12/01 00:00:00+00,167000.0,168300,TWO FAMILY,0.9922756981580511
2112.0,2.0,2022/07/26 00:00:00+00,210000.0,162900,TWO FAMILY,1.289134438305709
3849.0,3.0,2021/11/12 00:00:00+00,290000.0,255000,THREE FAMILY,1.1372549019607843
3246.0,3.0,2021/02/16 00:00:00+00,170000.0,163500,THREE FAMILY,1.039755351681957
3714.0,3.0,2022/05/17 00:00:00+00,367000.0,257200,THREE FAMILY,1.426905132192846
3984.0,3.0,2021/06/14 00:00:00+00,247000.0,226100,THREE FAMILY,1.0924369747899159
1132.0,1.0,2020/11/20 00:00:00+00,46500.0,74600,CONDOMINIMUM,0.6233243967828418
1075.0,1.0,2020/11/18 00:00:00+00,63500.0,63500,CONDOMINIMUM,1.0
2080.0,2.0,2021/03/01 00:00:00+00,235000.0,219300,TWO FAMILY,1.0715914272685818
4737.0,3.0,2021/02/10 00:00:00+00,342000.0,315800,THREE FAMILY,1.0829639012032932
3720.0,1.0,2022/02/17 00:00:00+00,395000.0,373400,ONE FAMILY,1.0578468130690948
2942.5,3.0,2021/04/16 00:00:00+00,230000.0,230900,THREE FAMILY,0.996102208748376
2226.75,1.0,2023/02/24 00:00:00+00,212000.0,169000,ONE FAMILY,1.2544378698224852
2213.625,1.0,2023/02/02 00:00:00+00,215000.0,228500,ONE FAMILY,0.9409190371991247
1032.0,1.0,2021/03/08 00:00:00+00,83000.0,77200,CONDOMINIMUM,1.0751295336787565
1046.0,1.0,2024/04/08 00:00:00+00,90000.0,77500,CONDOMINIMUM,1.1612903225806452
780.0,1.0,2021/10/08 00:00:00+00,42000.0,62500,CONDOMINIMUM,0.672
923.0,1.0,2023/06/09 00:00:00+00,80000.0,75400,CONDOMINIMUM,1.0610079575596818
1092.0,1.0,2023/06/26 00:00:00+00,77000.0,78200,CONDOMINIMUM,0.9846547314578005
578.0,1.0,2024/02/14 00:00:00+00,50000.0,50600,CONDOMINIMUM,0.9881422924901185
4512.0,3.0,2024/05/16 00:00:00+00,350000.0,242200,THREE FAMILY,1.4450867052023122
4512.0,3.0,2024/05/16 00:00:00+00,350000.0,239200,THREE FAMILY,1.4632107023411371
2385.0,1.0,2023/05/18 00:00:00+00,330000.0,252900,ONE FAMILY,1.3048635824436536
4176.0,3.0,2023/12/07 00:00:00+00,405000.0,280000,THREE FAMILY,1.4464285714285714
5982.0,3.0,2021/02/16 00:00:00+00,392000.0,415700,THREE FAMILY,0.9429877315371662
4992.0,3.0,2022/07/19 00:00:00+00,260000.0,220000,THREE FAMILY,1.1818181818181819
2464.0,2.0,2023/01/11 00:00:00+00,182500.0,162400,TWO FAMILY,1.123768472906404
544.0,1.0,2022/03/11 00:00:00+00,40000.0,37300,CONDOMINIMUM,1.0723860589812333
2800.0,2.0,2022/05/03 00:00:00+00,266000.0,250000,TWO FAMILY,1.064
4005.0,3.0,2022/07/07 00:00:00+00,357000.0,255300,THREE FAMILY,1.398354876615746
4005.0,3.0,2021/07/02 00:00:00+00,250000.0,255300,THREE FAMILY,0.9792401096748923
3374.625,3.0,2021/05/19 00:00:00+00,252000.0,264700,THREE FAMILY,0.9520211560256895
3891.0,3.0,2022/03/25 00:00:00+00,245000.0,246500,THREE FAMILY,0.9939148073022313
1727.0,2.0,2023/02/28 00:00:00+00,110000.0,115900,TWO FAMILY,0.9490940465918896
3708.0,3.0,2024/04/05 00:00:00+00,330000.0,225200,THREE FAMILY,1.4653641207815276
4407.0,1.0,2022/05/24 00:00:00+00,385000.0,344300,ONE FAMILY,1.1182108626198084
3976.5,3.0,2021/10/26 00:00:00+00,295000.0,251600,THREE FAMILY,1.1724960254372019
4584.0,3.0,2021/11/10 00:00:00+00,130000.0,140700,THREE FAMILY,0.923951670220327
2641.0,2.0,2021/11/23 00:00:00+00,245000.0,198200,TWO FAMILY,1.2361251261352169
4275.0,3.0,2022/11/22 00:00:00+00,275000.0,232100,THREE FAMILY,1.1848341232227488
